id,type,lon,lat,name,category,subcategory,description,location,start_time,end_time,website
class_701241,Group Fitness Class,-76.47730907608567,42.453188923853595,Free Yoga - Slow Flow Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Marley. No membership required.  Offered in collaboration with Cornell Minds Matter.Come slow down and get into the flow in this Slow Flow Vinyasa Yoga class!  A slower approach provides space to focus on alignment, to find variations to meet individual needs, and to stay in the postures for a bit, with an emphasis on cultivating mindfulness, strength, and flexibility.The flowing Vinyasa transitions between postures helps to create a fluid & dynamic experience based on the breath, helping folks to leave class feeling grounded, calm, and energized!",Helen Newman Hall Classroom,2026-04-07T18:15:00,2026-04-07T19:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701252,Group Fitness Class,-76.47730907608567,42.453188923853595,ZUMBA®,Cornell Rec class,Group Fitness,"Instructor: Livia. ZUMBA® combines Latin rhythms and international dance moves to create an upbeat, calorie blasting experience! With a fusion of Latin, Belly dance, Reggaeton, Hip-Hop, and other forms of dance, routines feature aerobic interval training with a combination of fast and slow rhythms that tone and sculpt the body. Spend 45 minutes dancing your worries away! ",Helen Newman Hall Dance Studio,2026-04-08T18:00:00,2026-04-08T18:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701270,Group Fitness Class,-76.47730907608567,42.453188923853595,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Ava / Lynn. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Helen Newman Hall Dance Studio,2026-04-11T12:15:00,2026-04-11T13:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701275,Group Fitness Class,-76.47730907608567,42.453188923853595,Muscle Pump,Cornell Rec class,Group Fitness,Instructor: Sibley. Put a little muscle into your workout and join us for a class designed to build muscle endurance with low to medium weights and high repetitions. A variety of equipment and strength training techniques will be used in this class. There is no cardio portion in these sessions. ,Helen Newman Hall Dance Studio,2026-04-12T12:00:00,2026-04-12T12:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701165,Group Fitness Class,-76.47730907608567,42.453188923853595,Barre Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Olivia. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Helen Newman Hall Dance Studio,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701167,Group Fitness Class,-76.47730907608567,42.453188923853595,Muscle Pump (CANCELED),Cornell Rec class,Group Fitness,Instructor: Sibley. Put a little muscle into your workout and join us for a class designed to build muscle endurance with low to medium weights and high repetitions. A variety of equipment and strength training techniques will be used in this class. There is no cardio portion in these sessions. ,Helen Newman Hall Dance Studio,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701175,Group Fitness Class,-76.47730907608567,42.453188923853595,Barre Express,Cornell Rec class,Group Fitness,"Instructor: Marie. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Helen Newman Hall Dance Studio,2026-03-30T16:30:00,2026-03-30T17:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701185,Group Fitness Class,-76.47730907608567,42.453188923853595,TRX® Fusion,Cornell Rec class,Group Fitness,"Instructor: Livia. This high-energy class combines the TRX® Suspension Trainer with intervals of traditional strength training and cardio drills for a total-body workout. Each session may include circuits or timed intervals using TRX, bodyweight exercises, and other equipment like dumbbells or resistance bands. Designed to keep your heart rate up and your muscles challenged, this class boosts endurance, builds strength, and improves overall fitness. All movements can be modified, making it accessible and effective for a wide range of participants. Come for the challenge and stay for the fun, supportive environment that helps you reach your fitness goals!1224",Helen Newman Hall Classroom,2026-03-31T17:00:00,2026-03-31T18:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701193,Group Fitness Class,-76.47730907608567,42.453188923853595,Barre Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Olivia. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Helen Newman Hall Dance Studio,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701195,Group Fitness Class,-76.47730907608567,42.453188923853595,Pilates - Mat Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Jana. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Helen Newman Hall Dance Studio,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
class_701247,Group Fitness Class,-76.47730907608567,42.453188923853595,Barre Express,Cornell Rec class,Group Fitness,"Instructor: Olivia. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Helen Newman Hall Dance Studio,2026-04-08T16:00:00,2026-04-08T16:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/helen-newman.jpg
gym_3454585,Gym / Fitness Center,-76.47915389837931,42.4459926380709,Teagle,Cornell Rec,Athletics Facility,"Teagle Hall is Cornell's central campus fitness hub, home to two weight and cardio floors (Teagle Up and Teagle Down) and a competitive swimming pool. It's the go-to spot for workouts, strength training, and lap swimming.
Facilities: Teagle Up Fitness Center, Teagle Down Fitness Center, Teagle Pool | Activities: Swimming | Amenities: Showers, Lockers, Parking",512 Campus Rd,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701094,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Kripalu Flow,Cornell Rec class,Group Fitness,"Instructor: Francis. Kripalu Flow blends the flowing aspect of Vinyasa Yoga with the slower & intentional aspect of Kripalu Yoga. Slowly flowing through many yoga movements allows you to adapt for your individual needs, and to challenge yourself  as desired.  Leave feeling energized, strong, and deeply relaxed!",Teagle Multipurpose Room,2026-03-19T12:15:00,2026-03-19T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701173,Group Fitness Class,-76.47915389837931,42.4459926380709,Pilates - Mat (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Sophia. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Teagle Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701281,Group Fitness Class,-76.47915389837931,42.4459926380709,Pilates - Mat,Cornell Rec class,Group Fitness,"Instructor: Sophia. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Teagle Multipurpose Room,2026-04-13T12:15:00,2026-04-13T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701118,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Hatha with Meditation & Breathwork,Cornell Rec class,Group Fitness,"Instructor: Jessica. This yoga class combines physical postures with focused breathwork and meditation practices. The physical practice uses a combination of focused, grounded postures with gently flowing movements to prepare the body to sit with more ease. The breathwork includes several techniques to energize, sooth, or balance one’s energy. The class concludes with an accessible and guided meditation. Leave class feeling refreshed and empowered to use these breathwork and meditation techniques throughout your day!",Teagle Multipurpose Room,2026-03-23T11:00:00,2026-03-23T12:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701128,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Slow & Mindful,Cornell Rec class,Group Fitness,"Instructor: Jamie M.. This slow & mindful practice invites you to move, breathe, and feel your energy in a state of ease and presence. Rooted in the philosophy of Vinyasa, this style emphasizes slow, fluid, and mindful movements that unfold with the breath, creating a meditative and deeply grounding experience. Each session encourages you to connect with your body’s natural rhythm, exploring strength and flexibility through intuitive, unhurried sequencing. The slower pace allows space for deep awareness, subtle alignment, and inner stillness—making each movement a meditation in motion and offers a soothing journey into balance, and calm, steady energy.",Teagle Multipurpose Room,2026-03-24T12:15:00,2026-03-24T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701148,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Jessica. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,2026-03-26T12:15:00,2026-03-26T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701246,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Kripalu Flow,Cornell Rec class,Group Fitness,"Instructor: Francis. Kripalu Flow blends the flowing aspect of Vinyasa Yoga with the slower & intentional aspect of Kripalu Yoga. Slowly flowing through many yoga movements allows you to adapt for your individual needs, and to challenge yourself  as desired.  Leave feeling energized, strong, and deeply relaxed!",Teagle Multipurpose Room,2026-04-08T12:15:00,2026-04-08T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701119,Group Fitness Class,-76.47915389837931,42.4459926380709,Pilates - Mat,Cornell Rec class,Group Fitness,"Instructor: Sophia. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Teagle Multipurpose Room,2026-03-23T12:15:00,2026-03-23T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701172,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Hatha with Meditation & Breathwork,Cornell Rec class,Group Fitness,"Instructor: Jessica. This yoga class combines physical postures with focused breathwork and meditation practices. The physical practice uses a combination of focused, grounded postures with gently flowing movements to prepare the body to sit with more ease. The breathwork includes several techniques to energize, sooth, or balance one’s energy. The class concludes with an accessible and guided meditation. Leave class feeling refreshed and empowered to use these breathwork and meditation techniques throughout your day!",Teagle Multipurpose Room,2026-03-30T11:00:00,2026-03-30T12:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701182,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Slow & Mindful,Cornell Rec class,Group Fitness,"Instructor: Jamie M.. This slow & mindful practice invites you to move, breathe, and feel your energy in a state of ease and presence. Rooted in the philosophy of Vinyasa, this style emphasizes slow, fluid, and mindful movements that unfold with the breath, creating a meditative and deeply grounding experience. Each session encourages you to connect with your body’s natural rhythm, exploring strength and flexibility through intuitive, unhurried sequencing. The slower pace allows space for deep awareness, subtle alignment, and inner stillness—making each movement a meditation in motion and offers a soothing journey into balance, and calm, steady energy.",Teagle Multipurpose Room,2026-03-31T12:15:00,2026-03-31T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701227,Group Fitness Class,-76.47915389837931,42.4459926380709,Pilates - Mat,Cornell Rec class,Group Fitness,"Instructor: Sophia. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Teagle Multipurpose Room,2026-04-06T12:15:00,2026-04-06T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701250,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Sydney Gw.. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,2026-04-08T17:15:00,2026-04-08T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701138,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Kripalu Flow,Cornell Rec class,Group Fitness,"Instructor: Francis. Kripalu Flow blends the flowing aspect of Vinyasa Yoga with the slower & intentional aspect of Kripalu Yoga. Slowly flowing through many yoga movements allows you to adapt for your individual needs, and to challenge yourself  as desired.  Leave feeling energized, strong, and deeply relaxed!",Teagle Multipurpose Room,2026-03-25T12:15:00,2026-03-25T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701142,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Sydney Gw.. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,2026-03-25T17:15:00,2026-03-25T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701192,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Kripalu Flow (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Francis. Kripalu Flow blends the flowing aspect of Vinyasa Yoga with the slower & intentional aspect of Kripalu Yoga. Slowly flowing through many yoga movements allows you to adapt for your individual needs, and to challenge yourself  as desired.  Leave feeling energized, strong, and deeply relaxed!",Teagle Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701196,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Sydney Gw.. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701226,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Hatha with Meditation & Breathwork,Cornell Rec class,Group Fitness,"Instructor: Jessica. This yoga class combines physical postures with focused breathwork and meditation practices. The physical practice uses a combination of focused, grounded postures with gently flowing movements to prepare the body to sit with more ease. The breathwork includes several techniques to energize, sooth, or balance one’s energy. The class concludes with an accessible and guided meditation. Leave class feeling refreshed and empowered to use these breathwork and meditation techniques throughout your day!",Teagle Multipurpose Room,2026-04-06T11:00:00,2026-04-06T12:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701236,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Slow & Mindful,Cornell Rec class,Group Fitness,"Instructor: Jamie M.. This slow & mindful practice invites you to move, breathe, and feel your energy in a state of ease and presence. Rooted in the philosophy of Vinyasa, this style emphasizes slow, fluid, and mindful movements that unfold with the breath, creating a meditative and deeply grounding experience. Each session encourages you to connect with your body’s natural rhythm, exploring strength and flexibility through intuitive, unhurried sequencing. The slower pace allows space for deep awareness, subtle alignment, and inner stillness—making each movement a meditation in motion and offers a soothing journey into balance, and calm, steady energy.",Teagle Multipurpose Room,2026-04-07T12:15:00,2026-04-07T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701256,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Jessica. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,2026-04-09T12:15:00,2026-04-09T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701280,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Hatha with Meditation & Breathwork,Cornell Rec class,Group Fitness,"Instructor: Jessica. This yoga class combines physical postures with focused breathwork and meditation practices. The physical practice uses a combination of focused, grounded postures with gently flowing movements to prepare the body to sit with more ease. The breathwork includes several techniques to energize, sooth, or balance one’s energy. The class concludes with an accessible and guided meditation. Leave class feeling refreshed and empowered to use these breathwork and meditation techniques throughout your day!",Teagle Multipurpose Room,2026-04-13T11:00:00,2026-04-13T12:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
class_701202,Group Fitness Class,-76.47915389837931,42.4459926380709,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Jessica. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Teagle Multipurpose Room,2026-04-02T12:15:00,2026-04-02T13:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/teagle.jpg
gym_9537684,Gym / Fitness Center,-76.47883902202813,42.45582093240726,Toni Morrison,Cornell Rec,Athletics Facility,"Toni Morrison Hall houses a Cornell Rec fitness center with free weights, machines, and cardio equipment, conveniently located on North Campus near the dormitories.
Facilities: Morrison Fitness Center",18 Sisson Pl,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/morrison.jpeg
gym_10423374,Gym / Fitness Center,-76.48803891048553,42.44660528140398,Noyes,Cornell Rec,Athletics Facility,"Noyes Community Recreation Center is a Cornell gym on West Campus featuring a fitness room, free weights, and a multi-use indoor court for basketball, volleyball, and badminton. A popular spot for casual workouts and pick-up sports games.
Facilities: Noyes Fitness Center, Noyes Court | Activities: Basketball, Volleyball, Badminton | Amenities: Lockers, Parking, Elevators",306 West Ave,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701098,Group Fitness Class,-76.48803891048553,42.44660528140398,Free ZUMBA®,Cornell Rec class,Group Fitness,"Instructor: Stephanie. No membership required.  Offered in collaboration with Cornell Minds Matter.ZUMBA® combines Latin rhythms and international dance moves to create an upbeat, calorie blasting experience! With a fusion of Latin, Bellydance, Reggaeton, Hip-Hop, and other forms of dance, routines feature aerobic interval training with a combination of fast and slow rhythms that tone and sculpt the body. Spend 45 minutes dancing your worries away! ",Noyes Multipurpose Room,2026-03-19T18:30:00,2026-03-19T19:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701102,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Melissa. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-03-20T16:00:00,2026-03-20T16:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701114,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre,Cornell Rec class,Group Fitness,"Instructor: Janice. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,2026-03-22T12:30:00,2026-03-22T13:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701117,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling ,Cornell Rec class,Group Fitness,Instructor: Sydney Go.. ,Noyes Multipurpose Room,2026-03-22T18:15:00,2026-03-22T19:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701120,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Melissa. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-03-23T16:15:00,2026-03-23T16:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701129,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre 30,Cornell Rec class,Group Fitness,"Instructor: Jana. Short on time? This 30-minute, high-energy class is designed to make the most of every minute. You’ll move through a fast-paced series of low-impact exercises using small, controlled movements, isometric holds, and high repetitions, often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Noyes Multipurpose Room,2026-03-24T16:20:00,2026-03-24T16:50:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701137,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Marley. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-24T20:00:00,2026-03-24T21:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701145,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-03-25T18:15:00,2026-03-25T19:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701149,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre,Cornell Rec class,Group Fitness,"Instructor: Julia A.. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,2026-03-26T16:00:00,2026-03-26T17:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701157,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Rockin' Flow,Cornell Rec class,Group Fitness,"Instructor: Linda. A dynamic, powerful, and music-filled class awaits you! From a Vinyasa Yoga flowing style, the arc of class follows the rhythm of the music, encouraging students to truly let go into the moment, providing space for deeper exploration of their yoga practice. Class always ends with a guided Deep Relaxation allowing students to soak it all in.  Although familiarity with yoga is helpful to participate, everyone is encouraged to attend and to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-27T16:45:00,2026-03-27T18:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701161,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling  (CANCELED),Cornell Rec class,Group Fitness,Instructor: Melissa. ,Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701181,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Sydney Go.. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701183,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre 30 (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Jana. Short on time? This 30-minute, high-energy class is designed to make the most of every minute. You’ll move through a fast-paced series of low-impact exercises using small, controlled movements, isometric holds, and high repetitions, often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture. ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701186,Group Fitness Class,-76.48803891048553,42.44660528140398,Cardio Kickboxing & H.I.I.T. (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Cheryl. Looking for a cardio routine that engages your entire body? This high-energy class combines powerful kickboxing moves with H.I.I.T. (High-Intensity Interval Training) drills to maximize your workout. You’ll punch, kick, and sweat your way through dynamic combos that build stamina, increase cardio capacity, and improve coordination. We move to the beat of the music, building fun, progressive sequences that keep you energized and motivated. Come ready to challenge yourself and have fun!",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701201,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Tammy. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701224,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701254,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Felicia. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-04-08T19:15:00,2026-04-08T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
